대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제13대,2XE5489Z,함종한,咸鍾漢,민주정의당,강원 원주시,9,9,0,0,4,1,0,0,2,0,2,0,0,0,4,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
제13대,J9B7924I,허탁,許拓,무소속,"충북 진천,음성군",3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
제13대,HJI9845B,이인제,李仁濟,통일민주당,경기 안양시갑,12,10,2,0,1,2,0,0,6,0,3,0,0,0,1,2,0,0,5,0,2,0,0,0,0,0,0,0,1,0,1,0,0
제13대,PNI51919,채문식,蔡汶植,민주정의당,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,6JD7752M,황성균,黃性均,민주정의당,경남 삼천포 사천,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
제13대,DQE3331P,박철언,朴哲彦,민주정의당,대구 수성구갑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,LL74000X,연제원,延濟源,신민주공화당,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,48H5289C,이응선,李應善,민주정의당,강원 홍천군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,ALJ2881B,정동호,鄭東鎬,민주정의당,"경남 의령,함안군",2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
제13대,LNJ8027O,강금식,姜金植,평화민주당,서울 성동구갑,25,4,21,0,0,4,0,0,12,6,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,9,6,3,0,0
