대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제16대,A596405J,박재욱,朴在旭,한나라당,"경상북도 경산시,청도군",179,14,165,0,25,2,0,0,53,13,86,0,0,0,2,2,0,0,4,2,4,0,0,0,23,0,0,0,49,11,82,0,0
제16대,DDK4008U,이재선,李在善,자유민주연합,대전광역시 서구을,122,3,119,2,18,0,0,0,27,4,71,0,0,0,1,0,0,0,0,1,1,0,0,2,17,0,0,0,27,3,70,0,0
제16대,Q5X4506F,황우여,黃祐呂,한나라당,인천광역시 연수구,189,13,176,6,20,2,0,0,49,13,99,0,0,0,2,0,0,0,3,1,7,0,0,6,18,2,0,0,46,12,92,0,0
제16대,R328185H,강현욱,姜賢旭,새천년민주당,전라북도 군산시,74,2,72,3,16,3,0,0,23,7,22,0,0,1,0,0,0,0,1,0,0,0,0,2,16,3,0,0,22,7,22,0,0
제16대,2GM8059R,박창달,朴昌達,한나라당,대구 동구을,149,2,147,5,19,1,1,0,47,12,64,0,0,0,1,0,0,0,0,0,1,0,0,5,18,1,1,0,47,12,63,0,0
제16대,K1A87893,설송웅,설松雄,새천년민주당,서울특별시 용산구,106,12,94,0,24,1,1,0,31,3,46,0,0,0,3,0,0,0,6,0,3,0,0,0,21,1,1,0,25,3,43,0,0
제16대,IH33403A,안영근,安泳根,한나라당,인천광역시 남구을,304,4,300,8,31,8,0,0,95,24,138,0,0,0,0,0,0,0,1,0,3,0,0,8,31,8,0,0,94,24,135,0,0
제16대,RVR78866,김문수,金文洙,한나라당,경기도 부천시소사구,176,5,171,9,16,3,0,0,68,10,70,0,0,0,0,0,0,0,3,1,1,0,0,9,16,3,0,0,65,9,69,0,0
제16대,Y009633J,배기선,裵基善,새천년민주당,경기도 부천시원미구을,100,1,99,3,24,1,0,0,25,6,41,0,0,0,0,0,0,0,1,0,0,0,0,3,24,1,0,0,24,6,41,0,0
제16대,4Y54669I,서청원,徐淸源,한나라당,서울특별시 동작구갑,88,4,84,0,11,1,0,0,24,9,43,0,0,0,0,0,0,0,1,3,0,0,0,0,11,1,0,0,23,6,43,0,0
