대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제20대,MTK2954E,신용현,申容賢,국민의당,비례대표,1164,89,1075,25,52,23,0,5,276,4,779,0,0,0,7,2,0,0,16,0,64,0,0,25,45,21,0,5,260,4,715,0,0
제20대,PAB29217,김성찬,金盛贊,새누리당,경남 창원시진해구,1249,91,1158,62,53,6,0,1,347,7,773,0,0,3,6,1,0,0,39,1,41,0,0,59,47,5,0,1,308,6,732,0,0
제20대,ABT2266H,이용득,李龍得,더불어민주당,비례대표,1212,76,1136,31,52,13,0,3,290,5,818,0,0,1,4,0,0,0,14,0,57,0,0,30,48,13,0,3,276,5,761,0,0
제20대,S824682L,박홍근,朴洪根,더불어민주당,서울 중랑구을,1607,158,1449,32,63,14,0,2,333,10,1153,0,0,9,14,0,0,0,34,2,99,0,0,23,49,14,0,2,299,8,1054,0,0
제20대,ZDR63255,소병훈,蘇秉勳,더불어민주당,경기 광주시갑,1835,100,1735,25,92,16,0,3,403,6,1290,0,0,1,8,1,0,0,23,0,67,0,0,24,84,15,0,3,380,6,1223,0,0
제20대,ZBX31520,손혜원,孫惠園,더불어민주당,서울 마포구을,767,38,729,63,36,7,0,1,190,1,469,0,0,7,3,0,0,0,13,0,15,0,0,56,33,7,0,1,177,1,454,0,0
제20대,HE838063,신보라,申普羅,새누리당,비례대표,664,84,580,25,27,4,0,0,177,2,429,0,0,4,5,0,0,0,24,0,51,0,0,21,22,4,0,0,153,2,378,0,0
제20대,DKB8522X,정인화,鄭仁和,국민의당,전남 광양시곡성군구례군,1681,111,1570,43,82,19,0,4,382,17,1134,0,0,7,4,1,0,0,33,0,66,0,0,36,78,18,0,4,349,17,1068,0,0
제20대,1KD95875,함진규,咸珍圭,새누리당,경기 시흥시갑,1032,156,876,40,55,12,0,0,272,7,646,0,0,4,5,1,0,0,24,1,121,0,0,36,50,11,0,0,248,6,525,0,0
제20대,YKW37422,권은희,權垠希,국민의당,광주 광산구을,551,64,487,6,18,10,0,3,98,1,415,0,0,0,1,0,0,0,9,0,54,0,0,6,17,10,0,3,89,1,361,0,0
제20대,A935446Z,김종훈,金鍾勳,무소속,울산 동구,490,20,470,6,17,8,0,5,86,1,367,0,0,0,0,0,0,0,1,0,19,0,0,6,17,8,0,5,85,1,348,0,0
제20대,IYD4143Y,문희상,文喜相,더불어민주당,경기 의정부시갑,472,24,448,20,15,4,0,2,106,2,323,0,0,1,0,0,0,0,4,0,19,0,0,19,15,4,0,2,102,2,304,0,0
제20대,3TP65086,윤종오,尹鍾五,무소속,울산 북구,336,11,325,11,13,7,0,6,61,4,234,0,0,0,0,0,0,0,1,0,10,0,0,11,13,7,0,6,60,4,224,0,0
제20대,IDV9108J,진영,陳永,더불어민주당,서울 용산구,67,2,65,3,3,2,0,0,7,1,51,0,0,0,0,0,0,0,0,1,1,0,0,3,3,2,0,0,7,0,50,0,0
